,obj,nits
0,0.6931471805599453,4.096463453143686
1,0.6930573675653715,4.092389773753827
2,0.6929940557431951,4.089512670485904
3,0.6929424772649126,4.087165503791293
4,0.692897891222733,4.085134196210139
5,0.6928580761367411,4.083318421910969
6,0.692821782308312,4.081661737408301
7,0.6927882248680545,4.080128691276885
8,0.6927568729345481,4.078695303145961
9,0.6927273476818838,4.077344460392851
10,0.6926993676126941,4.076063446522666
11,0.6926727168023609,4.074842506928625
12,0.6926472253321284,4.073673965128815
13,0.6926227566410796,4.0725516514847655
14,0.692599199024057,4.07147051917236
15,0.6925764597270112,4.070426377469168
16,0.6925544607314283,4.06941570133316
17,0.692533135672505,4.068435492191184
18,0.6925124275393785,4.067483174052228
19,0.6924922869277731,4.066556514573521
20,0.6924726706910875,4.06565356412459
21,0.6924535408842277,4.064772608074998
22,0.6924348639260973,4.063912128959487
23,0.6924166099278496,4.063070776131019
24,0.6923987521484914,4.062247341166666
25,0.6923812665495174,4.061440737747233
26,0.692364131427415,4.060649985054579
27,0.6923473271080183,4.059874193963025
28,0.6923308356904484,4.05911255547084
29,0.6923146408311501,4.058364330943082
30,0.6922987275606051,4.057628843830797
31,0.6922830821268816,4.056905472602419
32,0.6922676918613636,4.056193644677313
33,0.6922525450629351,4.0554928311931056
34,0.6922376308976146,4.054802542470892
35,0.6922229393111873,4.054122324067823
36,0.6922084609528403,4.053451753326695
37,0.6921941871081508,4.052790436348132
38,0.6921801096400646,4.052138005323767
39,0.6921662209367299,4.051494116179206
40,0.6921525138652396,4.050858446483856
41,0.6921389817304832,4.0502306935916295
42,0.6921256182384333,4.049610572982077
43,0.6921124174632997,4.04899781677618
44,0.6920993738180612,4.048392172404822
45,0.6920864820279632,4.047793401411181
46,0.6920737371066192,4.047201278370941
47,0.6920611343344193,4.046615589916454
48,0.6920486692389666,4.046036133852878
49,0.6920363375773257,4.045462718355917
50,0.6920241353198752,4.044895161242135
51,0.6920120586355908,4.044333289303983
52,0.6920001038786113,4.043776937702656
53,0.6919882675759493,4.043225949412749
54,0.6919765464162297,4.042680174713413
55,0.6919649372393575,4.042139470721345
56,0.6919534370270161,4.0416037009614705
57,0.6919420428939217,4.0410727349716735
58,0.6919307520797574,4.04054644793834
59,0.6919195619417283,4.0400247203598045
60,0.691908469947673,4.039507437735164
